lat;lon;ele;time;temperature
47.638701405;12.286038939;686.6;2026-06-28T11:01:35.000Z;41.0
47.63872412;12.285953024;686.2;2026-06-28T11:01:36.000Z;41.0
47.638749434;12.28586602;686.2;2026-06-28T11:01:37.000Z;41.0
47.638774747;12.285774741;685.8;2026-06-28T11:01:38.000Z;41.0
47.638800144;12.285684217;685.6;2026-06-28T11:01:39.000Z;40.0
47.638829648;12.285592603;685.4;2026-06-28T11:01:40.000Z;41.0
47.638857812;12.285500821;685.4;2026-06-28T11:01:41.000Z;41.0
47.638887651;12.285407865;685.2;2026-06-28T11:01:42.000Z;41.0
47.63891791;12.285312898;685.0;2026-06-28T11:01:43.000Z;41.0
47.638946744;12.285216339;684.8;2026-06-28T11:01:44.000Z;41.0
47.638978511;12.285118271;684.8;2026-06-28T11:01:45.000Z;41.0
47.639008351;12.285017772;684.4;2026-06-28T11:01:46.000Z;40.0
47.639036682;12.284914423;684.2;2026-06-28T11:01:47.000Z;40.0
47.63906233;12.284808727;684.2;2026-06-28T11:01:48.000Z;41.0
47.639087224;12.284703031;684.0;2026-06-28T11:01:49.000Z;41.0
47.639109939;12.284598425;684.0;2026-06-28T11:01:50.000Z;41.0
47.639134247;12.284493484;684.0;2026-06-28T11:01:51.000Z;41.0
47.639157716;12.284388207;683.8;2026-06-28T11:01:52.000Z;41.0
47.639181018;12.284279661;683.8;2026-06-28T11:01:53.000Z;41.0
47.639197698;12.284193244;683.6;2026-06-28T11:01:54.000Z;41.0
47.639221167;12.284064917;683.2;2026-06-28T11:01:55.000Z;40.0
47.639240529;12.283956539;682.8;2026-06-28T11:01:56.000Z;41.0
47.639261903;12.283845562;682.4;2026-06-28T11:01:57.000Z;41.0
47.639282942;12.283733245;681.8;2026-06-28T11:01:58.000Z;41.0
47.639303813;12.28362076;681.2;2026-06-28T11:01:59.000Z;41.0
47.639321666;12.283508359;681.0;2026-06-28T11:02:00.000Z;41.0
47.639343878;12.283393778;680.6;2026-06-28T11:02:01.000Z;41.0
47.639366174;12.283278108;680.4;2026-06-28T11:02:02.000Z;41.0
47.639387799;12.283162018;680.0;2026-06-28T11:02:03.000Z;41.0
47.639408922;12.283050288;680.0;2026-06-28T11:02:04.000Z;41.0
47.639428116;12.28293621;679.6;2026-06-28T11:02:05.000Z;41.0
47.639446892;12.282819282;679.4;2026-06-28T11:02:06.000Z;41.0
47.639467092;12.282702019;679.2;2026-06-28T11:02:07.000Z;41.0
47.639489137;12.282584924;679.0;2026-06-28T11:02:08.000Z;41.0
47.639511265;12.282467159;678.8;2026-06-28T11:02:09.000Z;41.0
47.639535824;12.282350147;678.6;2026-06-28T11:02:10.000Z;41.0
47.639561975;12.282235147;678.4;2026-06-28T11:02:11.000Z;41.0
47.639587708;12.282120651;678.4;2026-06-28T11:02:12.000Z;41.0
47.639610507;12.282005483;678.0;2026-06-28T11:02:13.000Z;41.0
47.63963582;12.281892328;678.0;2026-06-28T11:02:14.000Z;41.0
47.639661888;12.281778753;677.8;2026-06-28T11:02:15.000Z;41.0
47.639687369;12.281666184;677.6;2026-06-28T11:02:16.000Z;41.0
47.639708407;12.281553028;677.4;2026-06-28T11:02:17.000Z;41.0
47.639727267;12.281439453;677.4;2026-06-28T11:02:18.000Z;41.0
47.63974621;12.281325627;677.2;2026-06-28T11:02:19.000Z;41.0
47.639767583;12.281211801;677.0;2026-06-28T11:02:20.000Z;41.0
47.639785437;12.281099232;676.6;2026-06-28T11:02:21.000Z;41.0
47.63979977;12.280984903;676.6;2026-06-28T11:02:22.000Z;41.0
47.639812846;12.280868562;676.6;2026-06-28T11:02:23.000Z;41.0
47.639825754;12.280750964;676.2;2026-06-28T11:02:24.000Z;41.0
47.639839333;12.28063345;676.0;2026-06-28T11:02:25.000Z;41.0
47.639851067;12.280514343;675.8;2026-06-28T11:02:26.000Z;41.0
47.639860036;12.280397583;675.8;2026-06-28T11:02:27.000Z;41.0
47.639866909;12.280280069;675.6;2026-06-28T11:02:28.000Z;41.0
47.639871603;12.2801618;675.6;2026-06-28T11:02:29.000Z;41.0
47.639876632;12.280044956;675.4;2026-06-28T11:02:30.000Z;41.0
47.639881158;12.279930795;675.0;2026-06-28T11:02:31.000Z;41.0
47.639880739;12.279816885;674.8;2026-06-28T11:02:32.000Z;41.0
47.639881158;12.27970616;674.8;2026-06-28T11:02:33.000Z;41.0
47.63987462;12.279598787;674.6;2026-06-28T11:02:34.000Z;41.0
47.639866658;12.2794946;674.6;2026-06-28T11:02:35.000Z;41.0
47.639857773;12.279391503;674.4;2026-06-28T11:02:36.000Z;41.0
47.639850648;12.27931397;673.8;2026-06-28T11:02:37.000Z;41.0
47.639841428;12.279195786;673.4;2026-06-28T11:02:38.000Z;41.0
47.639833633;12.279095789;673.0;2026-06-28T11:02:39.000Z;41.0
47.639825502;12.278998811;672.8;2026-06-28T11:02:40.000Z;41.0
47.639821144;12.27890091;672.6;2026-06-28T11:02:41.000Z;41.0
47.639816701;12.278820695;672.4;2026-06-28T11:02:42.000Z;41.0
47.639806643;12.278700918;672.0;2026-06-28T11:02:43.000Z;41.0
47.63979583;12.27860067;672.0;2026-06-28T11:02:44.000Z;41.0
47.639786191;12.278498998;671.8;2026-06-28T11:02:45.000Z;41.0
47.639778228;12.278396068;671.6;2026-06-28T11:02:46.000Z;41.0
47.639768673;12.278293557;671.6;2026-06-28T11:02:47.000Z;41.0
47.639757274;12.278192975;671.6;2026-06-28T11:02:48.000Z;41.0
47.639748389;12.278087698;671.4;2026-06-28T11:02:49.000Z;41.0
47.639743863;12.277983176;671.4;2026-06-28T11:02:50.000Z;41.0
47.639735816;12.277875971;671.2;2026-06-28T11:02:51.000Z;41.0
47.639726764;12.277770778;671.0;2026-06-28T11:02:52.000Z;41.0
47.639716621;12.277662065;670.6;2026-06-28T11:02:53.000Z;41.0
47.639706898;12.277550502;670.4;2026-06-28T11:02:54.000Z;41.0
47.639694326;12.277436424;670.0;2026-06-28T11:02:55.000Z;41.0
47.639678568;12.277318323;669.4;2026-06-28T11:02:56.000Z;41.0
47.639662558;12.277200222;669.2;2026-06-28T11:02:57.000Z;41.0
47.639639927;12.277083462;668.8;2026-06-28T11:02:58.000Z;41.0
47.639615117;12.276963852;668.8;2026-06-28T11:02:59.000Z;41.0
47.639586702;12.276843069;668.6;2026-06-28T11:03:00.000Z;41.0
47.639553929;12.276722873;668.0;2026-06-28T11:03:01.000Z;41.0
47.639516462;12.276603095;667.6;2026-06-28T11:03:02.000Z;41.0
47.639474301;12.276483737;667.4;2026-06-28T11:03:03.000Z;41.0
47.639433229;12.276365636;667.2;2026-06-28T11:03:04.000Z;41.0
47.63939023;12.276242925;667.0;2026-06-28T11:03:05.000Z;41.0
47.639348991;12.276118873;666.8;2026-06-28T11:03:06.000Z;41.0
47.639303729;12.275996413;666.2;2026-06-28T11:03:07.000Z;41.0
47.639261484;12.275878144;665.6;2026-06-28T11:03:08.000Z;41.0
47.639222089;12.275758786;665.4;2026-06-28T11:03:09.000Z;41.0
47.639183197;12.275636578;665.2;2026-06-28T11:03:10.000Z;41.0
47.639150424;12.275514035;664.6;2026-06-28T11:03:11.000Z;41.0
47.639120584;12.275391575;664.4;2026-06-28T11:03:12.000Z;41.0
47.639097953;12.275265679;663.6;2026-06-28T11:03:13.000Z;41.0
47.639089068;12.275131736;663.0;2026-06-28T11:03:14.000Z;41.0
47.639083285;12.274995195;662.6;2026-06-28T11:03:15.000Z;41.0
47.639080686;12.27485639;662.2;2026-06-28T11:03:16.000Z;41.0
47.639084375;12.274715574;661.6;2026-06-28T11:03:17.000Z;41.0
47.639083033;12.274572998;660.8;2026-06-28T11:03:18.000Z;41.0
47.6390744;12.2744295;659.8;2026-06-28T11:03:19.000Z;41.0
47.639052607;12.274287762;659.2;2026-06-28T11:03:20.000Z;41.0
47.639026036;12.274152981;658.6;2026-06-28T11:03:21.000Z;40.0
47.639000472;12.274027588;658.2;2026-06-28T11:03:22.000Z;41.0
47.638976164;12.273916779;657.6;2026-06-28T11:03:23.000Z;41.0
47.638956383;12.273818459;657.4;2026-06-28T11:03:24.000Z;41.0
47.638941295;12.273725169;657.4;2026-06-28T11:03:25.000Z;41.0
47.638926292;12.273636991;657.4;2026-06-28T11:03:26.000Z;41.0
47.638910701;12.27355619;657.4;2026-06-28T11:03:27.000Z;41.0
47.638887316;12.273483267;657.6;2026-06-28T11:03:28.000Z;41.0
47.638861081;12.273413362;658.4;2026-06-28T11:03:29.000Z;40.0
47.638835181;12.273342703;658.4;2026-06-28T11:03:30.000Z;40.0
47.638807436;12.273273803;658.6;2026-06-28T11:03:31.000Z;41.0
47.638775082;12.273211274;658.6;2026-06-28T11:03:32.000Z;41.0
47.638741639;12.273145057;658.6;2026-06-28T11:03:33.000Z;41.0
47.638707273;12.27307708;658.6;2026-06-28T11:03:34.000Z;40.0
47.638669638;12.273014383;658.6;2026-06-28T11:03:35.000Z;40.0
47.638629489;12.272954201;658.6;2026-06-28T11:03:36.000Z;40.0
47.638584813;12.272904078;658.6;2026-06-28T11:03:37.000Z;41.0
47.63853888;12.272858145;658.6;2026-06-28T11:03:38.000Z;40.0
47.638495546;12.272819085;658.6;2026-06-28T11:03:39.000Z;40.0
47.63845263;12.272780025;658.6;2026-06-28T11:03:40.000Z;40.0
47.638412984;12.272737026;658.8;2026-06-28T11:03:41.000Z;40.0
47.638373841;12.272693273;659.0;2026-06-28T11:03:42.000Z;41.0
47.638337547;12.27264734;659.2;2026-06-28T11:03:43.000Z;40.0
47.638309719;12.272595037;659.2;2026-06-28T11:03:44.000Z;40.0
47.638288597;12.272532592;659.2;2026-06-28T11:03:45.000Z;40.0
47.63827309;12.272461513;659.2;2026-06-28T11:03:46.000Z;40.0
47.63826672;12.272384567;659.4;2026-06-28T11:03:47.000Z;40.0
47.638269067;12.272305442;659.4;2026-06-28T11:03:48.000Z;40.0
47.638276024;12.272224473;659.6;2026-06-28T11:03:49.000Z;40.0
47.638284909;12.272139899;659.6;2026-06-28T11:03:50.000Z;40.0
47.638294632;12.272049543;659.6;2026-06-28T11:03:51.000Z;40.0
47.638310138;12.271953737;659.6;2026-06-28T11:03:52.000Z;40.0
47.638329836;12.271855166;659.4;2026-06-28T11:03:53.000Z;40.0
47.638359256;12.271760283;659.4;2026-06-28T11:03:54.000Z;40.0
47.638394376;12.271671854;659.2;2026-06-28T11:03:55.000Z;40.0
47.638433604;12.271581246;659.0;2026-06-28T11:03:56.000Z;40.0
47.638476854;12.271495834;658.8;2026-06-28T11:03:57.000Z;40.0
47.638518177;12.271417296;658.6;2026-06-28T11:03:58.000Z;41.0
47.638557153;12.271341439;658.0;2026-06-28T11:03:59.000Z;40.0
47.63859462;12.271271702;657.8;2026-06-28T11:04:00.000Z;40.0
47.638631333;12.271208838;657.8;2026-06-28T11:04:01.000Z;41.0
47.638660586;12.271163659;657.8;2026-06-28T11:04:02.000Z;40.0
47.638706686;12.271099538;657.6;2026-06-28T11:04:03.000Z;41.0
47.638747254;12.271046983;657.6;2026-06-28T11:04:04.000Z;40.0
47.63879084;12.270989483;657.4;2026-06-28T11:04:05.000Z;40.0
47.638837444;12.270924775;657.4;2026-06-28T11:04:06.000Z;40.0
47.638884466;12.270855037;657.4;2026-06-28T11:04:07.000Z;40.0
47.638934506;12.270784713;657.4;2026-06-28T11:04:08.000Z;40.0
47.638985133;12.270710198;657.4;2026-06-28T11:04:09.000Z;40.0
47.639035759;12.270628558;657.4;2026-06-28T11:04:10.000Z;40.0
47.639084542;12.270536525;657.2;2026-06-28T11:04:11.000Z;40.0
47.639131397;12.27043963;657.2;2026-06-28T11:04:12.000Z;40.0
47.639176743;12.270339802;656.4;2026-06-28T11:04:13.000Z;40.0
47.639217144;12.270236788;656.4;2026-06-28T11:04:14.000Z;40.0
47.639260143;12.270134613;655.8;2026-06-28T11:04:15.000Z;40.0
47.639296269;12.270055739;655.8;2026-06-28T11:04:16.000Z;40.0
47.639342286;12.269961359;655.4;2026-06-28T11:04:17.000Z;40.0
47.63939945;12.269856669;654.6;2026-06-28T11:04:18.000Z;40.0
47.639445132;12.269775029;653.8;2026-06-28T11:04:19.000Z;40.0
47.639489891;12.26969515;653.6;2026-06-28T11:04:20.000Z;40.0
47.639533477;12.269615186;653.6;2026-06-28T11:04:21.000Z;40.0
47.639574381;12.269539582;653.4;2026-06-28T11:04:22.000Z;40.0
47.639611932;12.269463306;653.2;2026-06-28T11:04:23.000Z;40.0
47.639653422;12.269384516;653.2;2026-06-28T11:04:24.000Z;40.0
47.639694912;12.269300278;653.2;2026-06-28T11:04:25.000Z;40.0
47.639731793;12.269215202;653.2;2026-06-28T11:04:26.000Z;40.0
47.639759537;12.269124594;653.2;2026-06-28T11:04:27.000Z;40.0
47.639781581;12.269032057;653.2;2026-06-28T11:04:28.000Z;40.0
47.639799602;12.268937258;653.2;2026-06-28T11:04:29.000Z;40.0
47.639813349;12.268841621;653.2;2026-06-28T11:04:30.000Z;40.0
47.639824077;12.268745061;653.2;2026-06-28T11:04:31.000Z;40.0
47.63983422;12.268650765;653.0;2026-06-28T11:04:32.000Z;40.0
47.639845703;12.268555211;652.8;2026-06-28T11:04:33.000Z;40.0
47.639854588;12.268460579;652.6;2026-06-28T11:04:34.000Z;40.0
47.639862634;12.268368378;652.2;2026-06-28T11:04:35.000Z;40.0
47.63987462;12.268282464;651.8;2026-06-28T11:04:36.000Z;40.0
47.639888451;12.268199818;651.4;2026-06-28T11:04:37.000Z;40.0
47.639902532;12.268115496;651.2;2026-06-28T11:04:38.000Z;40.0
47.639919547;12.268032348;651.0;2026-06-28T11:04:39.000Z;40.0
47.639941508;12.267951127;650.8;2026-06-28T11:04:40.000Z;40.0
47.639969587;12.267871415;650.6;2026-06-28T11:04:41.000Z;40.0
47.640001355;12.267793212;650.4;2026-06-28T11:04:42.000Z;40.0
47.640033877;12.267715931;650.2;2026-06-28T11:04:43.000Z;40.0
47.640068159;12.267638063;649.8;2026-06-28T11:04:44.000Z;40.0
47.640094729;12.267571762;649.6;2026-06-28T11:04:45.000Z;40.0
47.640125491;12.267463552;649.4;2026-06-28T11:04:46.000Z;40.0
47.64014259;12.267362382;649.2;2026-06-28T11:04:47.000Z;40.0
47.640154241;12.267255848;649.0;2026-06-28T11:04:48.000Z;40.0
47.640165053;12.267141687;649.0;2026-06-28T11:04:49.000Z;40.0
47.64017595;12.267021406;648.6;2026-06-28T11:04:50.000Z;40.0
47.640189193;12.266893582;648.4;2026-06-28T11:04:51.000Z;40.0
47.640208388;12.266764166;647.8;2026-06-28T11:04:52.000Z;40.0
47.640233282;12.266636929;647.2;2026-06-28T11:04:53.000Z;40.0
47.640262786;12.266514385;646.6;2026-06-28T11:04:54.000Z;40.0
47.640291955;12.266395194;646.2;2026-06-28T11:04:55.000Z;40.0
47.64031752;12.26628162;646.0;2026-06-28T11:04:56.000Z;40.0
47.640335876;12.266175086;645.6;2026-06-28T11:04:57.000Z;40.0
47.640346605;12.266073078;645.6;2026-06-28T11:04:58.000Z;40.0
47.640352724;12.265979201;645.6;2026-06-28T11:04:59.000Z;40.0
47.640353395;12.265888592;645.6;2026-06-28T11:05:00.000Z;40.0
47.64035373;12.265800163;645.8;2026-06-28T11:05:01.000Z;40.0
47.640352221;12.265715925;646.0;2026-06-28T11:05:02.000Z;40.0
47.640350377;12.265635207;646.2;2026-06-28T11:05:03.000Z;40.0
47.640347946;12.26555977;646.0;2026-06-28T11:05:04.000Z;40.0
47.640343755;12.265492463;646.0;2026-06-28T11:05:05.000Z;40.0
47.640339313;12.265428593;646.0;2026-06-28T11:05:06.000Z;40.0
47.640337888;12.265371764;646.0;2026-06-28T11:05:07.000Z;40.0
47.640339313;12.265332369;645.6;2026-06-28T11:05:08.000Z;40.0
47.640339481;12.265312169;645.4;2026-06-28T11:05:09.000Z;40.0
47.640339229;12.265306301;645.4;2026-06-28T11:05:10.000Z;40.0
47.640342331;12.265302027;645.0;2026-06-28T11:05:56.000Z;40.0
47.64034518;12.265284173;645.0;2026-06-28T11:05:57.000Z;40.0
47.640342582;12.265263135;645.0;2026-06-28T11:05:58.000Z;40.0
47.640337469;12.265240252;645.0;2026-06-28T11:05:59.000Z;40.0
47.640336044;12.265214939;645.0;2026-06-28T11:06:00.000Z;40.0
47.640338978;12.26517152;645.0;2026-06-28T11:06:01.000Z;40.0
47.640345013;12.265133969;645.0;2026-06-28T11:06:02.000Z;40.0
47.640347276;12.265092311;645.0;2026-06-28T11:06:03.000Z;40.0
47.640350629;12.265043864;645.0;2026-06-28T11:06:04.000Z;40.0
47.640356245;12.264988879;645.0;2026-06-28T11:06:05.000Z;40.0
47.640368147;12.264926014;644.8;2026-06-28T11:06:06.000Z;40.0
47.640384408;12.264856361;644.8;2026-06-28T11:06:07.000Z;40.0
47.640410308;12.264784528;644.8;2026-06-28T11:06:08.000Z;40.0
47.640441069;12.26471018;644.8;2026-06-28T11:06:09.000Z;40.0
47.640473507;12.264631977;644.4;2026-06-28T11:06:10.000Z;40.0
47.640500078;12.264566431;644.2;2026-06-28T11:06:11.000Z;40.0
47.640537713;12.264483282;643.6;2026-06-28T11:06:12.000Z;40.0
47.640585992;12.264384292;643.6;2026-06-28T11:06:13.000Z;39.0
47.6406305;12.264301311;643.0;2026-06-28T11:06:14.000Z;39.0
47.640673751;12.26421372;643.0;2026-06-28T11:06:15.000Z;39.0
47.640720271;12.264127219;642.8;2026-06-28T11:06:16.000Z;40.0
47.640773077;12.264040466;642.8;2026-06-28T11:06:17.000Z;39.0
47.640813226;12.263971232;642.6;2026-06-28T11:06:18.000Z;39.0
47.640876425;12.263867715;642.6;2026-06-28T11:06:19.000Z;39.0
47.64092437;12.263778616;642.2;2026-06-28T11:06:20.000Z;39.0
47.640969884;12.263689432;642.0;2026-06-28T11:06:21.000Z;39.0
47.641017325;12.263598656;641.6;2026-06-28T11:06:22.000Z;40.0
47.641057894;12.263505114;641.2;2026-06-28T11:06:23.000Z;39.0
47.641090499;12.263406459;640.4;2026-06-28T11:06:24.000Z;39.0
47.641116315;12.263304871;640.2;2026-06-28T11:06:25.000Z;39.0
47.641135762;12.263200935;639.8;2026-06-28T11:06:26.000Z;40.0
47.641143138;12.263096077;639.4;2026-06-28T11:06:27.000Z;39.0
47.641144646;12.262988873;639.4;2026-06-28T11:06:28.000Z;39.0
47.641144143;12.262886362;638.8;2026-06-28T11:06:29.000Z;39.0
47.641140623;12.26280313;638.4;2026-06-28T11:06:30.000Z;40.0
47.641136097;12.262679329;638.2;2026-06-28T11:06:31.000Z;39.0
47.641137354;12.262575142;638.0;2026-06-28T11:06:32.000Z;40.0
47.641139366;12.262490988;637.8;2026-06-28T11:06:33.000Z;39.0
47.641146993;12.262366936;637.6;2026-06-28T11:06:34.000Z;39.0
47.64115219;12.262264676;637.6;2026-06-28T11:06:35.000Z;40.0
47.641154286;12.262182618;637.6;2026-06-28T11:06:36.000Z;39.0
47.641153364;12.262057643;637.4;2026-06-28T11:06:37.000Z;39.0
47.641146574;12.261952534;637.2;2026-06-28T11:06:38.000Z;40.0
47.641140288;12.261865446;636.8;2026-06-28T11:06:39.000Z;40.0
47.641130146;12.261734856;636.4;2026-06-28T11:06:40.000Z;39.0
47.641118662;12.261624383;635.8;2026-06-28T11:06:41.000Z;39.0
47.641103659;12.26151064;635.2;2026-06-28T11:06:42.000Z;39.0
47.641085386;12.261394719;634.6;2026-06-28T11:06:43.000Z;40.0
47.641061163;12.261281898;634.4;2026-06-28T11:06:44.000Z;39.0
47.641033754;12.26116824;634.0;2026-06-28T11:06:45.000Z;40.0
47.641002908;12.261050055;633.6;2026-06-28T11:06:46.000Z;40.0
47.640973069;12.260932038;633.4;2026-06-28T11:06:47.000Z;39.0
47.640940296;12.260807902;632.8;2026-06-28T11:06:48.000Z;40.0
47.640907941;12.260682173;632.6;2026-06-28T11:06:49.000Z;39.0
47.640870139;12.260558791;632.2;2026-06-28T11:06:50.000Z;39.0
47.640828481;12.260439852;632.2;2026-06-28T11:06:51.000Z;40.0
47.640783973;12.260329211;632.0;2026-06-28T11:06:52.000Z;39.0
47.640737705;12.260225443;631.8;2026-06-28T11:06:53.000Z;40.0
47.640698394;12.26014724;631.6;2026-06-28T11:06:54.000Z;39.0
47.640649192;12.260053027;631.6;2026-06-28T11:06:55.000Z;40.0
47.640591608;12.259944314;631.2;2026-06-28T11:06:56.000Z;40.0
47.640544083;12.259859405;630.8;2026-06-28T11:06:57.000Z;39.0
47.640498653;12.25977852;630.4;2026-06-28T11:06:58.000Z;40.0
47.640454816;12.25970258;630.2;2026-06-28T11:06:59.000Z;40.0
47.64041475;12.259627813;630.2;2026-06-28T11:07:00.000Z;40.0
47.640379211;12.259554388;630.0;2026-06-28T11:07:01.000Z;40.0
47.640347779;12.259486327;629.8;2026-06-28T11:07:02.000Z;39.0
47.640316347;12.259422205;629.8;2026-06-28T11:07:03.000Z;40.0
47.640284076;12.259360515;629.8;2026-06-28T11:07:04.000Z;40.0
47.640252979;12.259299662;629.8;2026-06-28T11:07:05.000Z;40.0
47.640222386;12.259239899;629.8;2026-06-28T11:07:06.000Z;40.0
47.640194139;12.259182315;629.8;2026-06-28T11:07:07.000Z;40.0
47.640164969;12.25912448;630.2;2026-06-28T11:07:08.000Z;40.0
47.640135298;12.259066477;630.4;2026-06-28T11:07:09.000Z;40.0
47.640107051;12.259007217;630.8;2026-06-28T11:07:10.000Z;40.0
47.640087102;12.258960195;630.8;2026-06-28T11:07:11.000Z;40.0
47.640055083;12.258884925;631.0;2026-06-28T11:07:12.000Z;40.0
47.640030272;12.258815272;631.0;2026-06-28T11:07:13.000Z;40.0
47.640008396;12.258743523;631.0;2026-06-28T11:07:14.000Z;40.0
47.639986603;12.258668253;631.0;2026-06-28T11:07:15.000Z;40.0
47.639966151;12.258587619;630.8;2026-06-28T11:07:16.000Z;40.0
47.63995274;12.258506818;630.8;2026-06-28T11:07:17.000Z;40.0
47.639944023;12.258424256;630.8;2026-06-28T11:07:18.000Z;40.0
47.639938239;12.258340605;630.6;2026-06-28T11:07:19.000Z;40.0
47.639936311;12.258255361;630.4;2026-06-28T11:07:20.000Z;40.0
47.639937149;12.258172128;630.4;2026-06-28T11:07:21.000Z;40.0
47.639938071;12.258088645;630.4;2026-06-28T11:07:22.000Z;40.0
47.639939915;12.258001138;630.4;2026-06-28T11:07:23.000Z;40.0
47.639939999;12.257910613;630.4;2026-06-28T11:07:24.000Z;40.0
47.639942095;12.257822352;630.4;2026-06-28T11:07:25.000Z;40.0
47.639942849;12.257733755;630.4;2026-06-28T11:07:26.000Z;40.0
47.639936311;12.257643817;630.4;2026-06-28T11:07:27.000Z;40.0
47.639924409;12.257554466;630.4;2026-06-28T11:07:28.000Z;40.0
47.639904041;12.257468719;630.2;2026-06-28T11:07:29.000Z;40.0
47.639879817;12.257386325;630.4;2026-06-28T11:07:30.000Z;40.0
47.63985333;12.257309044;630.4;2026-06-28T11:07:31.000Z;40.0
47.639825167;12.257234529;630.6;2026-06-28T11:07:32.000Z;40.0
47.639793735;12.257160936;630.6;2026-06-28T11:07:33.000Z;40.0
47.639761632;12.257087678;630.4;2026-06-28T11:07:34.000Z;40.0
47.639732379;12.257012408;630.4;2026-06-28T11:07:35.000Z;40.0
47.639704049;12.256937809;630.4;2026-06-28T11:07:36.000Z;40.0
47.639687201;12.256877208;630.4;2026-06-28T11:07:37.000Z;40.0
47.639671024;12.256803699;630.2;2026-06-28T11:07:38.000Z;40.0
47.639660044;12.256728513;630.0;2026-06-28T11:07:39.000Z;40.0
47.639641352;12.256639916;629.8;2026-06-28T11:07:40.000Z;40.0
47.63963121;12.256564563;629.8;2026-06-28T11:07:41.000Z;40.0
47.639621738;12.256484013;629.8;2026-06-28T11:07:42.000Z;40.0
47.639614781;12.256400865;629.8;2026-06-28T11:07:43.000Z;40.0
47.639610842;12.256317548;629.8;2026-06-28T11:07:44.000Z;40.0
47.639606819;12.256232221;629.8;2026-06-28T11:07:45.000Z;40.0
47.639602963;12.256143959;629.8;2026-06-28T11:07:46.000Z;40.0
47.639596844;12.25605377;629.6;2026-06-28T11:07:47.000Z;40.0
47.639592234;12.255959222;629.4;2026-06-28T11:07:48.000Z;40.0
47.639593575;12.255859226;629.2;2026-06-28T11:07:49.000Z;40.0
47.639602544;12.255756631;629.0;2026-06-28T11:07:50.000Z;40.0
47.63961738;12.255650936;628.6;2026-06-28T11:07:51.000Z;40.0
47.639637413;12.255547;628.4;2026-06-28T11:07:52.000Z;40.0
47.639666162;12.255451782;628.0;2026-06-28T11:07:53.000Z;40.0
47.639701031;12.255364358;627.8;2026-06-28T11:07:54.000Z;40.0
47.639735565;12.255271655;627.4;2026-06-28T11:07:55.000Z;40.0
47.63975719;12.255171575;627.0;2026-06-28T11:07:56.000Z;40.0
47.639767248;12.255075686;626.8;2026-06-28T11:07:57.000Z;40.0
47.639767919;12.254989604;626.8;2026-06-28T11:07:58.000Z;40.0
47.639758028;12.254915591;626.8;2026-06-28T11:07:59.000Z;40.0
47.639743946;12.254849039;626.8;2026-06-28T11:08:00.000Z;40.0
47.639726931;12.254789611;627.0;2026-06-28T11:08:01.000Z;40.0
47.639700864;12.254736219;627.4;2026-06-28T11:08:02.000Z;40.0
47.639674544;12.254695902;627.6;2026-06-28T11:08:03.000Z;40.0
47.639633641;12.254642006;628.0;2026-06-28T11:08:04.000Z;40.0
47.63959785;12.254597498;628.2;2026-06-28T11:08:05.000Z;40.0
47.639560718;12.254555002;628.6;2026-06-28T11:08:06.000Z;40.0
47.639519228;12.254516948;628.8;2026-06-28T11:08:07.000Z;40.0
47.639479749;12.254478391;629.4;2026-06-28T11:08:08.000Z;40.0
47.639440186;12.254437571;629.8;2026-06-28T11:08:09.000Z;40.0
47.639399115;12.254403122;630.2;2026-06-28T11:08:10.000Z;40.0
47.639368186;12.254376803;630.6;2026-06-28T11:08:11.000Z;40.0
47.639322169;12.254339168;631.0;2026-06-28T11:08:12.000Z;40.0
47.639282104;12.254311424;631.2;2026-06-28T11:08:13.000Z;40.0
47.63924229;12.254283596;631.6;2026-06-28T11:08:14.000Z;40.0
47.639201218;12.254251912;632.0;2026-06-28T11:08:15.000Z;40.0
47.639159476;12.254218301;632.4;2026-06-28T11:08:16.000Z;40.0
47.639128212;12.254192568;632.6;2026-06-28T11:08:17.000Z;40.0
47.639078591;12.254151329;632.6;2026-06-28T11:08:18.000Z;40.0
47.639035843;12.254110845;632.8;2026-06-28T11:08:19.000Z;40.0
47.639002902;12.254079245;633.0;2026-06-28T11:08:20.000Z;40.0
47.638969794;12.254032893;633.4;2026-06-28T11:08:21.000Z;40.0
47.638942469;12.253959971;633.4;2026-06-28T11:08:22.000Z;40.0
47.63892604;12.253898028;633.6;2026-06-28T11:08:23.000Z;40.0
47.63892428;12.253837679;633.6;2026-06-28T11:08:24.000Z;40.0
47.638927549;12.253780598;633.8;2026-06-28T11:08:25.000Z;40.0
47.638937691;12.253732486;634.0;2026-06-28T11:08:26.000Z;40.0
47.638949677;12.253683284;634.2;2026-06-28T11:08:27.000Z;40.0
47.638964262;12.253625868;634.4;2026-06-28T11:08:28.000Z;40.0
47.638977254;12.253566608;634.8;2026-06-28T11:08:29.000Z;40.0
47.638990749;12.253515059;634.8;2026-06-28T11:08:30.000Z;40.0
47.63900877;12.253459403;635.2;2026-06-28T11:08:31.000Z;40.0
47.639017403;12.253402909;635.6;2026-06-28T11:08:32.000Z;40.0
47.639031066;12.253345493;635.8;2026-06-28T11:08:33.000Z;40.0
47.63904959;12.253282461;636.2;2026-06-28T11:08:34.000Z;40.0
47.639065599;12.253220351;636.4;2026-06-28T11:08:35.000Z;40.0
47.639081692;12.253162852;636.4;2026-06-28T11:08:36.000Z;40.0
47.639082782;12.253102334;636.6;2026-06-28T11:08:37.000Z;40.0
